date,usdkrw(target),us_ex,us_im,reserve,us_reserve,us_export,us_import,base,market,consumer,exp_rate,im_rate,us_gdp,us_stock
2024-12-11,1428.1,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,2.984,114.91,133.56,141.98,29203500.0,183.5
2024-12-12,1431.4,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.022,114.91,133.56,141.98,29203500.0,183.5
2024-12-13,1431.5,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.019,114.91,133.56,141.98,29203500.0,183.5
2024-12-14,1431.5,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.019,114.91,133.56,141.98,29203500.0,183.5
2024-12-15,1431.5,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.019,114.91,133.56,141.98,29203500.0,183.5
2024-12-16,1432.7,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.022,114.91,133.56,141.98,29203500.0,183.5
2024-12-17,1434.9,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.011,114.91,133.56,141.98,29203500.0,183.5
2024-12-18,1436.6,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.018,114.91,133.56,141.98,29203500.0,183.5
2024-12-19,1436.8,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.034,114.91,133.56,141.98,29203500.0,183.5
2024-12-20,1449.7,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.104,114.91,133.56,141.98,29203500.0,183.5
2024-12-21,1449.7,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.104,114.91,133.56,141.98,29203500.0,183.5
2024-12-22,1449.7,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.104,114.91,133.56,141.98,29203500.0,183.5
2024-12-23,1450.3,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.103,114.91,133.56,141.98,29203500.0,183.5
2024-12-24,1449.3,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.067,114.91,133.56,141.98,29203500.0,183.5
2024-12-25,1449.3,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.067,114.91,133.56,141.98,29203500.0,183.5
2024-12-26,1453.6,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.16,114.91,133.56,141.98,29203500.0,183.5
2024-12-27,1462.9,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.1,114.91,133.56,141.98,29203500.0,183.5
2024-12-28,1462.9,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.1,114.91,133.56,141.98,29203500.0,183.5
2024-12-29,1462.9,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.1,114.91,133.56,141.98,29203500.0,183.5
2024-12-30,1474.1,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.06,114.91,133.56,141.98,29203500.0,183.5
2024-12-31,1470.0,11893820.0,5476550.0,4794759.0,242257.29,166023.0,292593.0,3.0,3.327,114.91,133.56,141.98,29203500.0,183.5
