date,predicted,predicted_lr,source
2025-09-04,1389.8026376696555,-0.001723479978995494,rag_weekly_predict.py
2025-09-05,1390.983625218465,0.0008493911492401477,rag_weekly_predict.py
2025-09-06,1391.4603978514876,0.0003427006140902137,rag_weekly_predict.py
2025-09-07,1388.740369456174,-0.001956714274129442,rag_weekly_predict.py
2025-09-08,1388.2341762853812,-0.00036456450576790466,rag_weekly_predict.py
2025-09-09,1391.2199144997137,0.002148435818882379,rag_weekly_predict.py
2025-09-10,1390.6120252267308,-0.0004370424208434537,rag_weekly_predict.py
