date,predicted,predicted_lr,source
2025-09-05,1392.3417622279114,-0.0010467794029815254,rag_weekly_predict.py
2025-09-06,1391.0685897654262,-0.0009148292132836779,rag_weekly_predict.py
2025-09-07,1392.8132754354513,0.0012534194932992463,rag_weekly_predict.py
2025-09-08,1388.1415189294655,-0.0033598251292557726,rag_weekly_predict.py
2025-09-09,1389.4233616566721,0.0009229975704033467,rag_weekly_predict.py
2025-09-10,1391.306215647359,0.0013542160257522852,rag_weekly_predict.py
2025-09-11,1384.8522044947763,-0.004649606977114678,rag_weekly_predict.py
